Date,Buy & Hold 60/40,Bond Only 100%,Buy Stock and Hold 100%,Regime-Based (regime_change),Regime-Based (weekly),Regime-Based (monthly),Regime-Based (quarterly)
2024-03-19,171035.43384055328,92722.62190667017,246105.84331480274,206502.99641079587,202102.69408957905,212081.61865886554,213771.77258951866
2024-03-20,171978.55755739898,92692.69610495861,248297.21254464553,208341.73500436154,203902.25162600752,213866.7759858293,215604.7159722178
2024-03-21,172467.12185765995,92892.28612475289,249100.83526314402,209016.04040531642,204562.1884818439,214534.25941726638,216287.51715140953
2024-03-22,172915.44617584685,93780.40722034535,248751.54909875838,208722.96065321073,204275.3538667866,214303.53323573575,216039.917913958
2024-03-25,172263.4923579669,93311.3784584705,247991.621958757,208085.31942799428,203651.2999222014,213655.26790213241,215380.10478871304
2024-03-26,172134.07196938997,93570.82827604766,247297.29619974937,207502.7231442609,203081.11798510802,213104.87648829696,214811.9532381241
2024-03-27,173701.32814771286,94498.85590349535,249431.6268040235,209293.60165075006,204833.83526882515,214901.87880864178,216645.46787831798
2024-03-28,173769.64910567662,94419.01006234596,249710.11360038223,209527.2749237384,205062.52927728268,215124.11031439077,216874.56902936415
2024-04-01,172355.78537958846,92658.93534289626,249207.3011761258,209105.37404221922,204649.61853857277,214589.83058533573,216360.5652293073
2024-04-02,171216.64148747077,92148.34478850194,247403.27480144677,207591.64788701048,203168.14786067052,213036.40212522715,214818.57149312206
2024-04-03,171321.75315235503,92128.32596769652,247673.2220476797,207818.15577674247,203389.82917059356,213268.85090807866,215046.49490093038
2024-04-04,170426.5382112468,92789.11913582937,244618.33722196135,205254.85674367653,200881.1506073572,210638.32116791946,212479.85175041863
2024-04-05,170744.8933184984,91497.57332231138,247333.40364539006,207533.02025389925,203110.76950391143,212976.23679511747,214740.4316771769
2024-04-08,170697.38211721275,91487.57620344825,247240.744885465,207455.27195133758,203034.67791356306,212896.4492949089,214661.7051466272
2024-04-09,171431.22213159042,92338.56865513185,247598.12969929064,207755.14713484675,203328.1631584805,213204.18966323146,214989.06647382205
2024-04-10,169038.0209136403,90326.21418286336,245256.598977969,205790.41072863984,201405.292654072,211187.9217672774,212948.24741830322
2024-04-11,169562.54525371577,89915.70953813639,247082.4847445462,207322.47870729287,202904.71431572284,212760.17312375378,214481.8602080598
2024-04-12,168307.65023805614,90396.2923472219,243487.26452567615,204244.50220472724,199952.31106396607,209664.36616286924,211452.56847730515
2024-04-15,166070.931766979,88994.67169953315,240560.21769355336,201902.9386967061,197538.7359293728,207143.91639732785,208933.94169604333
2024-04-16,165453.10247810962,88403.9485013991,240065.5039187369,201487.7238872631,197124.1839581156,206717.92348048682,208497.92941944042
2024-04-17,165507.94528869624,89385.10835729637,238677.78061269183,200323.0034015786,196058.92164130375,205522.96928878332,207351.8730303722
2024-04-18,164970.91146913214,88934.57426531828,238150.74185601322,199880.65813434898,195623.8966715213,205069.1416642562,206892.58977817363
2024-04-19,164271.01971232414,89254.95734180215,236064.8871218827,197892.23777781124,193980.02004355533,203273.0337175378,205136.28534464288
2024-04-22,165075.39507246023,89104.77931114279,238126.02821230667,198006.96980378788,195581.33886396512,205047.86100116526,206876.63782426904
2024-04-23,166348.31014390785,89134.81983389049,240975.1052389328,200376.03929616968,197653.87593762105,207501.171773293,209289.2305693215
2024-04-24,165943.41879029598,88504.07538286506,241026.43536088476,200418.72140859423,197575.745087179,207545.37161062364,209314.27099748116
2024-04-25,165037.80524207413,87883.33624506248,239923.39466609954,199501.51908852716,196661.93337030036,206595.5546722531,208362.4398151368
2024-04-26,166426.7695817016,88343.88384462314,242372.80682365748,201477.797075184,198523.2538570081,208704.718157606,210449.2856831995
2024-04-29,167267.54659299378,89084.76049033737,243143.1763483236,202159.07148825173,199198.49589970082,209368.0753907449,211123.02050815095
2024-04-30,165070.38555519877,88323.87321817745,239318.4093092235,199442.00463289744,196217.18801646872,206074.6080361556,207863.1838969814
2024-05-01,165150.11866307224,88974.87412644028,238496.2455566203,199043.71888872405,195637.04580052974,205341.44723979378,207186.2315554689
2024-05-02,166366.00178610187,89356.68212341427,240673.3435274213,200578.60330320304,197330.21443261884,207111.10280820934,209040.26788616498
2024-05-03,168307.408692816,90260.90513586412,243695.41605999312,202794.55326922348,199708.42827063138,209606.8540232897,211624.81507211263
2024-05-06,169652.0209560916,90612.5333059751,246211.8451217994,204548.21607251262,201618.46574935305,211642.9263867614,213765.2109818035
2024-05-07,170171.91200163754,91165.09537087507,246542.61345737957,204894.20067734958,201958.10241884564,211963.67165389788,214061.33120416067
2024-05-08,169796.80606872262,90612.5333059751,246541.17472882578,204767.2261326093,201834.21143798684,211904.5634133638,214043.98528374822
2024-05-09,170648.19198252747,91054.5944299987,247796.302954928,205641.04585498132,202754.81436129851,212948.07769588227,215119.34186719835
2024-05-10,170480.62683386912,90542.20111646512,248205.01789070558,205980.22995840653,202908.55516075258,213219.03123861973,215450.35946134623
2024-05-13,170610.89465861334,90773.27386631853,248145.12501332854,205930.52609359415,202890.6151464122,213195.6892876194,215406.40522121036
2024-05-14,171485.90842580728,91285.65079113265,249345.60475968535,206926.7794986074,203831.26894823922,214203.16421497724,216437.55476023004
2024-05-15,173614.52121125715,92531.47207739146,252266.91988289214,209351.11872419095,206120.19434340092,216654.70293553255,218946.78227089706
2024-05-16,173322.37696570728,92441.05551219829,251741.78396075242,208664.62086000497,205723.66002145104,216228.02197640814,218499.62077469085
2024-05-17,173029.13903392962,91818.14486906888,252035.0061221381,207785.504074881,205869.8177311172,216395.628328337,218729.6491075255
2024-05-20,172946.85141583515,91546.89517348935,252265.9684656227,207975.91661995425,205998.8656770512,216550.6623296144,218917.23930790636
2024-05-21,173544.3283799661,92019.08695821761,252897.10619475905,208496.24620911348,206542.6647344261,217101.60602600692,219465.2734651106
2024-05-22,173318.35248444407,92129.60428781345,252212.7355091318,207932.02971365483,206069.73512576768,216569.49897005974,218889.18610482485
2024-05-23,172098.23379305092,91536.83249974843,250351.206402899,206397.32717514635,204615.81365807212,215028.41749394717,217296.11818054324
2024-05-24,173052.63021852987,91808.09858404742,252103.92586092532,207842.3236527839,205930.96035272523,216449.32796711006,218787.69576597027
2024-05-28,172188.26034219362,90491.96969135781,252166.64978481145,207894.03520802685,205688.6043717802,216361.0937626385,218802.37609759645
2024-05-29,170629.3944781056,89396.88365221958,250308.92634765647,206362.47018156416,204173.28685686205,214770.3416055255,217197.8682056661
2024-05-30,170557.42361711524,90260.90513586412,248813.3216053751,205129.44707872934,202953.34420229535,213672.79149370478,215957.0722254105
2024-05-31,171850.90043729654,90873.75310525262,250810.7641493442,206776.20088584968,204582.62852491465,215323.9559078612,217665.7755286381
2024-06-03,172970.08102343706,92343.59179764258,251090.68967425678,207006.9802017563,204810.95963291978,215699.969133983,217945.63106040997
2024-06-04,173867.0055596127,93422.28092297334,251468.03104544166,207318.0721735674,205118.75140505534,216113.6059880229,218296.53137546423
2024-06-05,175641.39151792772,94107.79647439312,254447.3362114866,209774.3040885084,207548.9265377478,218547.9983763735,220838.49282096804
2024-06-06,175523.3827608949,93966.64862814946,254396.493400819,209732.38769282313,207507.45480951775,218492.71045140896,220791.33508745304
2024-06-07,174230.36879513413,92242.76020124037,254112.78541212785,209498.48999604172,207276.03840178577,218084.79026182898,220500.86259346697
2024-06-10,174101.94888348904,91627.82267012229,254768.6135796715,210039.17515115673,207810.98773233712,218539.35531725315,221038.06609302858
2024-06-11,175047.74331491953,92575.4594003892,255459.13366960132,210545.27886851123,208374.2347505671,219187.32534403857,221650.24401426388
2024-06-12,176474.17277760673,93271.02943119015,257631.47455405505,212135.79957303515,210146.18106116905,220983.1282838107,223509.4115296925
2024-06-13,177668.9187416836,94642.10150582832,258235.5316989609,212781.80351368082,210638.90153472297,221607.5197423903,224060.75854140372
2024-06-14,178163.91164824553,95438.47854995233,258133.82287232642,212697.9971241334,210555.93915004368,221611.45314615697,223997.90747574638
2024-06-17,178391.50336173,94490.86640276459,260112.26027620572,214328.1967955989,212148.50428902596,223079.0902565839,225644.9767727528
2024-06-18,179267.3843669953,95357.84605026945,260768.08844374938,214868.58834964613,212712.62442844393,223690.99727776553,226225.43412004143
2024-06-20,178547.38608783303,94722.7340055112,260109.40602439735,214261.54718587382,212163.6843227434,223101.44622497496,225649.32837310937
2024-06-21,178368.75112995756,94722.7340055112,259703.08123444303,213993.78361826972,211854.3776797989,222779.36445068673,225305.3783993881
2024-06-24,178278.41037158814,95105.82851696183,258907.0466488009,213555.86104351137,211266.69803184152,222189.04602906114,224642.724554517
2024-06-25,178835.46269672923,95267.12629376649,259925.48082250255,214263.48330233834,212032.54617472048,223013.45473223264,225509.52707587357
2024-06-26,178092.82051318674,93906.16605902757,260334.19575828014,214161.0655286006,212181.54350143758,223192.93169473988,225815.7768996457
2024-06-27,178449.4428030568,94279.15692493868,260570.40249939638,214355.37840868594,212396.44036288137,223419.76802489866,226026.61037246577
2024-06-28,176792.852329312,92525.02311628878,259506.32350206023,213480.02551387183,211420.15575737605,222390.0592745483,225074.67863190992
2024-07-01,176015.90510704953,90928.16365381911,260200.64926106785,214051.20497010852,211743.1163621211,222762.94007971374,225598.44057040117
2024-07-02,177204.37437136125,91636.09077908366,261812.67498971135,215377.32022246806,213022.42920420383,224115.04987018273,226966.99244269464
2024-07-03,178605.2034702967,92839.56361428952,263143.8469814721,216472.39423426636,214126.89443318796,225272.94017396512,228159.48883196272
2024-07-05,179756.45038027532,93608.17816766906,264577.6560118375,217651.90147807344,215275.5593317544,226484.8521988934,229390.7465428282
2024-07-08,180011.7783541619,93810.4313543736,264846.651840801,217873.18794098232,215473.94403089336,226716.09696783655,229627.59331677968
2024-07-09,179817.07197819446,93395.80494670552,265042.9222618994,218034.64764623446,215633.62572381544,226847.2594361763,229743.74068818867
2024-07-10,181205.2832800444,93689.06469250338,267748.49771793286,220260.35956565573,217834.82785468147,229056.8069278933,231950.47677101323
2024-07-11,180790.62029215682,94599.26958755165,265402.20991026395,218264.71261872168,215925.9349755904,227218.48423376298,230154.16058350366
2024-07-12,181708.49547590234,95003.79234968021,266866.4410879526,219321.3842304176,217117.20420492248,228430.69388261222,231373.20104589444
2024-07-15,181299.86563742187,93911.55794772589,267620.6597243373,219565.58864650305,217698.1617942133,228968.19784882764,231870.0312907938
2024-07-16,182949.46606055292,95236.40563916169,269330.58861053747,220996.25066768547,219103.5792919452,230440.7721120314,233379.54723921095
2024-07-17,181314.0532178803,95256.63751331993,265579.47519127256,218336.5526300896,216359.68844951037,227405.88867184866,230363.0642049329
2024-07-18,179907.94731145614,94528.47851389713,263503.5987358217,216794.8306973332,214755.51604581848,225676.9759224731,228619.21225752926
2024-07-19,178703.80627694112,93972.22898712142,261622.11307222964,215428.88041149586,213313.5848395438,224116.8935426477,227049.1139461324
2024-07-22,179760.05210984164,93699.19292112207,264445.548243179,217224.62280292582,215284.70806561454,226384.00234999682,229293.61303990323
2024-07-23,179489.79290075906,93567.69803063314,264033.51494960795,216923.2684497962,214993.95839433474,226041.7075589797,228948.7959206393
2024-07-24,176117.31734356232,92556.39931967147,257921.37835764728,212477.30841261052,211040.64786404828,221026.83749760565,223928.42549697208
2024-07-25,176048.2281353197,93314.90203315175,256594.98665753307,212827.3226301933,210557.23950338477,220003.9055989174,222937.52951898152
2024-07-26,177792.7907818444,94043.0446438551,259440.74532636572,214881.6770651837,212496.39296014683,222355.9771628976,225300.90429848898
2024-07-29,178228.23699131852,94548.69399933593,259651.75111249107,215137.01414921385,212811.3700610666,222560.5548659662,225521.6667224509
2024-07-30,177908.7687194207,94912.7857905869,258363.83379854157,214172.80387196728,212191.45408162975,221542.4124850745,224521.9771744527
2024-07-31,180360.63865861887,95883.653530671,262444.27682483284,216282.95109626217,214952.44051160858,224910.08287267134,227903.36791639111
2024-08-01,179341.12732009043,96710.62831400393,258850.49533451657,216322.26622700336,213151.74476759913,221981.57928861448,225094.8041043405
2024-08-02,179291.63281719794,99724.27618401124,254092.34154348425,218539.15471996405,211487.41593937427,220090.2665068247,221569.6711813848
2024-08-05,176301.45509018295,100251.9110066312,246477.49938767016,217036.86593528787,207126.08054424805,215450.13393236962,215495.18703840885
2024-08-06,175903.6980600246,98009.442524597,249029.5485838328,218349.16524909512,206428.10363017954,216229.38712842416,217322.7964340658
2024-08-07,174589.28219646466,97319.45285276801,247103.3927191749,216842.92021171292,205150.03622586906,214746.38982045584,215703.27190498885
2024-08-08,176686.80613160814,96720.7811257018,252797.3002026635,220724.34945930212,206929.4379780495,218139.31955952657,220224.81921744414
